Message;Real_Risk
Сети внутриплощадочные, на Е301/а площадки ослуживания занесены снегом.;0
Сети внутриплощадочные, на Е-320 лесничные переходы иплощадки обслуживания занесены снегом.;0
Сети внутриплощадочные, на защитных козырьках входа УРДиМ наледь и снег.;1
Сети внутриплощадочные, на П601/1,2 площадки обслуживания занесены снегом.;0
Сети внутриплощадочные, на СП-501,СП-502 лестничные переходы, площадки обслуживания занесены снегом есть наледь.;1
Сети внутриплощадочные, площадка обслуживания на Е308 занесена снегом.;0
Сети внутриплощадочные, площадки обслуживания на Е-205, Е208/а занесены снегом.;0
Сети внутриплощадочные,на Е401/а площадки обслуживания занесены снегом.;0
Сети внутриплощадочные,на Е408 площадки обслуживания и лесничные переходы занесены снегом.;0
Сети внутриплощадочные,на УТЕ лестничные переходы и площадки обслуживания зенесены снегом.;0
Склад КИПиА. Отсутствует освещение на входе.;0
Склад красок занесен снегом.;0
Склад метанола. Манометр измерения давления в рабочей емкости. Пропуск по резьбовомусоединению.;0
Склад УМС. После демонтажа оборудования, необходима комплексная уборка помещения.;0
Скользкая дорога с торца БППП.;1
Скользкая дорожная плитка возле входа в БППП, существует опасность падения на скользкой поверхности;1
Скользкая поверхность в месте высадки персонала.;1
Скользкая поверхность подходов к сданию ПЭБ.;1
скользкая поверхность поз 2 холодное укрытие т.н 3,4;1
Скользкая поверхность прохода с торца поз.4. Возможно падение и травмирование;1
"Скользкая поверхность путей передвижения работников по территории УКПГ-1В. 
Не посыпаны песком пути передвижения по ГП и ДКС, а также место высадки пассажиров.";1
скользкие полы поз 2 т.н 1,2;1
Скользкие полы поз 2 т.н 3,4;1
скользкие полы поз 4;1
скользкие пути передвижения;1
Скользкие пути передвижения по территории УППГ.;1
Скользкие пути подхода к центр. входу в СЭБ.;1
Скользкий натоптанный снег на лестнице в Водонасосную;1
Скользко ( лед ) у подхода к маршрутной лестнице П-1/1,2.;1
Скользко перед входной лестницей бб НДиМ;1
Скользкое покрытие по маршруту обхода , подходы к площадкам БЕ -501, входа в цех;1
Скопление снега на защитном козырьке входной площадки ЦРМ.;0
Скопление снега, наледь на ступенях лестницы слесарной мастерской. Риск травмирования работника при падении.;1
"Скопление снега, наледь на ступенях эвакуационной лестницы ""Слесарная БВП"". Риск травмирования работника при падении.";1
Слабо закреплено заземление на П-1 УПТИГ-КЦ-2;0
Слабое освещение под КШТ ГПА№523.;0
Слабое освещение.;0
Следы масла в ОД.;0
Следы масла в ОН ГПА.;0
Следы масла в отсеках ГПА.;0
Следы масла в отсеке маслоагрегатов ГПА.;0
Следы масла в поддоне ОД.;0
Следы масла на полу в складе масел поз.22.3.;0
Следы масла под фланцами входного патрубка насоса Н-6 МНЧ.;0
Слетел колпак на конце ЗЛЗП скважины 513.6.;0
Слетел колпак на конце ЗЛТП скважины 513.5.;0
Слетела информационная бирка № 5 на скважине 511.6.;0
Слетела лапка на доводчике входа в СЭБ;0
Сломался доводчик входной двери БППП-2оч.;0
Сломан доводчик входной двери в ПЭБ.;0
Сломан доводчик входной двери ПЭБ (центральный вход, 2-ая дверь тамбура).;0
Сломан доводчик двери на выходе из ЦРМ в сторону АВО газа.;0
Сломан замок двери №3 ,ангара ГПА№ 914.;0
"Сломан навесной замок на калитке АГРС ""Промбаза"".Наледь на ступеньках при входе в РММ.";1
Сломан счетчик дозоправки маслом МБН;0
Сломан черенок у лопаты;0
Сломан штурвал задвижки дозоправки маслом МБН;0
Сломан штурвал запорной арматуры №17,1 Ду25 арматурного блока С-1/1 УОГа.;0
Сломан элемент крепления доводчика к двери №1;0
Сломана дверная ручка входной двери ЗПА.;0
Сломана лопата (УППГ-3В);0
Сломана ручка входной, второй двери главного входа в ангар ГПА № 911;0
Сломана ручка двери БОА № 917 (внешняя);0
Сломана ручка на лопате для уборки снега.;0
Сломана ручка управления воздушной заслонки на вентиляционной шахте обогрева ангара ГПА №-912.;0
Сломаны перила площадки обслуживания скв. 3174.;0
Смотровые лючки на входных коллекторах АВО КЦ1 не все закрыты.;0
"Снег , наледь на площадке обслуживания подачи метанола на скважины ( зона ""В"") вероятность падения работника";1
Снег в проходе,на площадках БПТГ.;0
Снег в прходе венткамеры БПТГ первой очереди.;0
Снег в торце технологического корпуса;0
Снег и лед на леснице ТКПГ;1
Снег и наледь на входной лестнице в КОС.;1
Снег и наледь на козырках над входами в УОГ.;1
Снег и наледь на козырьках крыши ПЭБа.;1
Снег и наледь на козырьках со стороны АВО газа КЦ-2.;1
Снег и наледь на ступени переходной лестницы УПТ - ЦРД;1
Снег на аварийной лестнице выход с ЦРД 2 этаж.;0
Снег на входе в печи П-1.1,2, арматурный блок;0
Снег на выходах БППП.;0
"Снег на выходе в зону ""В""";0
Снег на козырьках над аварийным выходом с ПЭБ ДКС.;1
Снег на козырьке входа в щитовую УПТГ.;0
Снег на крыльце перед входом в 11ТП7.;0
Снег на крыше в здание БВП при входе в слесарную мастерскую.;1
Снег на лестнице в торце технологического корпуса;0
Снег на лестнице ПРГСН;0
Снег на лестничном марше ЩСУ АСУ.;0
Снег на переходе к кранам Г107, Г108 со стороны ППА;0
Снег на переходе над шлейфами в зоне В;0
Снег на площадках БПГР.;0
Снег на площадках выходов позиций 1,2 со стороны галереи;0
Снег на площадках обслуживания ГПА 311.;0
Снег на площадках обслуживания ГПА-312.;0
Снег на площадках обслуживания ГПА№221;0
Снег на площадках обслуживания кранов ГПА №216.;0
Снег на площадках обслуживания узла подключения КЦ1,2 ДКС.;0
Снег на площадках обслуживания шлейфов №509,513,514.;0
Снег на площадке входной двери в УОК.;0
Снег на площадке емкости Е-1Б;0
Снег на площадке обслужвания сепараторов. Риск оступится и получить травму на ступеньках из за перемета снега.;1
Снег на площадке обслуживания;0
Снег на площадке обслуживания БЭКС на КГС №231 УКПГ-2С.;0
Снег на площадке обслуживания ГПА№223;0
Снег на площадке обслуживания Е-3;0
Снег на площадке обслуживания кранов;0
Снег на площадке обслуживания кранов;0
Снег на площадке обслуживания ПГ-30 (1оч.);0
Снег на площадке обслуживания ПТПГ-30-1,2;0
Снег на площадке обслуживания ПТПГ-30-3,4;0
Снег на площадке осблуживания кранов Г101.13, Г101.12;0
Снег на подступе печи ПГ-1/1;0
Снег на подступе печи ПГ-1/2;0
Снег на подходах к ППГ;0
Снег на подходах к ППГ, УТЕ;0
Снег на подходе к БППП.;0
Снег на подходе к Г-204.;0
Снег на подходе к запасному выходу со 2 эт. БППП;0
Снег на подходе к печам П-1.1,2;0
Снег на полщадках обслуживания ГПУ №211-212;0
Снег на приводах кранов, Узел подключения КЦ №2;0
Снег на приводе крана.;0
Снег на путях передвижения , вход выход с СЭБа, площадки обслуживания БЕ-501-1, БЕ-501-2;0
Снег на путях передвижения и на маршрутных лестницах - УПГ.;0
Снег на путях передвижения.;0
Снег на складе возле емкостей и во входе на склад;0
Снег на ступенях лестницы ГПА №726;1
Снег на ступенях лестницы запасного выхода со 2 этажа БППП;1
Снег на ступенях лестницы запасного выхода со 2 этажа БППП (УППГ-3В);0
Снег на ступенях лестницы к площадке обслуживания парка метанола;1
Снег перед входом в слесарную мастерскую.;0
Снег, наледь на площадке обслуживания П-201-1, П-201-2;1
Снег, сугробы перед входом в печь П-1.1 (УППГ-3В);0
Снег, сугробы перед ступенями запасного выхода со 2 эт. техкорпуса в районе Е-4 (УППГ-3В);0
Снег,наледь запасной выход ЦРД(второй этаж возле Н6)-АВО;1
"Снег,наледь и свисания снежного массива на козырьках входных групп в блок-боксы ГРС ""Аэропорт"". Возможно травмирование работника при сходе снежной массы.";1
Снеговые шапки на крельце ПЭБ.;0
Снежная шапка на светильнике уличного освения 15ТП-21. Черезмерное усилие на кронштейн.;0
Снежные заносы площадки обслуживания воздухосборников В-16.;0
Снежные заносы у входа в СИКГК;0
"Снежные заносы у перехода в ""Склад ЗИП""";0
Снежные заносы у родходов к ГПА, КЦ №1.;0
"Снежные наносы между ""гитарой "" и АВОг.";0
"Снежные наносы на пути обхода по маршруту ""А""";0
Снежные наносы на стабилизаторах пластично-мерзлых грунтах.;0
Снежные наносы у лестниц площадок обслуживания входных кранов АВОг.;0
Снежные перемёты перед проходной КПП.;0
Снежный навес над входом в УЗГ. Возможно травмирование персонала при срыве снежного навеса.;0
Снежный нанос и наледь на площадке обслуживания кранов № 36р и № 36б;1
Снежный нанос на площадке обслуживания ОА ГПА № 426.;0
Снежный нанос у лестницы входа в УОГ.;0
Снежный перемёт в районе ППА.;0
Снежный перемёт на кустовой дороге кгс 317.;0
Со стороны ГПА-111 неогражденные буровые шнеки подрядной организации. Вероятность риска травмирования работников.;1
Сорвало табличку на двери с торца техкорпуса;0
Сорвана пломба на фланцевом соединении трубопровода насоса Н-12.;0
Сорвана пломба на шаровом кране насоса Н-3.2.;0
Сорвана пломба шарового крана импульсного газа 24 крана.;0
Сорвано заземление корпуса насоса Н-5/1 в блок боксе насосной метанола.;1
Сосули на здании ПОРД.;1
Сосули на здании ПОРД.;1
Сосули на крыше БВП.;1
Сосулька на крыше ПОРД, П-1/2;0
Сосульки на козерьке РУ-0,4 УОГ.;1
Сосульки на козырьке входной группы в УОГ.;1
Сосульки на козырьке крыши УОГ.;1
Сосульки на колпаках ПТПГ30-1,2.;1
Сосульки на крыше УОГ.;1
Сосульки на крыше УПТ;1
Сосульки на крыше УПТ (УППГ-3В);0
Сосульки на крыше цеха;1
Сосульки на крыше цеха со стороны АВО газа;1
Сосульки на крыше ЦРД, наледь на козырьке;1
Сосульки над входными дверями 15ТП-2.;0
Станина насоса Н-1Б в масле.;0
Стерлась надпись направления вращения задвижки №15 насоса Н-2а в ЦРМ;0
Стерлась надпись направления вращения на штурвале задвижки №1.3 в УОГ;0
"Стерлась надпись указания ""Открыто-Закрыто"" на штурвале задвижки76.1 в ЦРМ";0
"Стерлась надпись указания направления ""Открыто-Закрыто"" на штурвале задвижки Д5 в ЦРМ";0
Стерлась стрелка направления вращения Г103.19,необходимо обновить.;0
Стойка с технологической схемой расположена в темном месте;0
Стремянка в тамбуре запасного выхода 1 эт. БППП (УППГ-3В);0
СЭБ (поз.34) - Ослабнение крепления перилл на маршевой лестнице.;0
Т.К. подход к Е-4 и Г-204 занесены снегом;0
"Таблички ""в работе/в резерве"" на насосах Н-7/1,2 в ЦРД не соответствуют состоянию оборудования.";0
Талая вода возле дверей в ЦРМ;0
Талая вода на полу в ЦРМ;1
Таль в ЦПГ находится не на парковочном месте.;0
Тамбур-шлюз в ЦРД не горит Аварийное освещение;0
Тамбур-шлюз ЦПГ не горит Аварийное освещение;0
Темно в тамбур шлюзе насосной метанола.;0
Температура в рабочих кабинетах третьего этажа Административного здания МСЧ по ул.Таёжная, 32А 9января в 8:40 составляет 13-14градусов. Данный температурный режим не соответствует нормативным, не способствует нормальной работе за компьютером, укутанные в палантины сотрудницы не соответствуют корпоративным требованиям к внешнему виду, а также высок риск простудных заболеваний при длительном нахождении в охлаждённом помещении.;0
Теплоизоляция горячего трубопровода перетока К-1а нарушена . (Возможно травмирование работника).;0
Тепломеханический блок, 2 этаж. В санузле закончилось мыло.;0
Термоклапан в не исправном состоянии на линии приточной вентиляции П3-1 в здании ПЭБ,;0
Территория ГТЭС-72 возле котельной «термакс» на путь передвижения персонала отсутствует противогололедный реагент.;0
"Территория ГТЭС-72.
Не достаточно обработаны противоскользящим материалами пути передвижения.
От ОВК до котельной ""Термакс""";1
Территория УКПГ не посыпана песком , возможно травмирование работников.Занесены снегом подходы к УРДиМ.;0
Технологический корпус, Сепаратор С-1.1/2. Нарушена цестность ЛКП люк-лаза;0
Технологический корпус,АР-02 посторонние предметы.;0
Течь теплоносителя в месте установки термометра в обратном контуре системы П-1/2 в помещении приточной венкамеры №1 цеха сепарации газа №3;0
ТК-2, Занесены снегом к площадки обслуживания шаровых кранов.;0
ТК-2. Занесены снегом подходы к площадкам обслуживания шаровых кранов.;0
ТК-3 На пути прохождения персонала по маршруту обхода после прохождения грейдера образовался гололёд. Опасность получения травмы при проскальзывании..;1
ТК-5 Заметен снегом подход к пожарному гидранту ПГ-6.;0
ТК-5 Занесен снегом подход к площадке обслуживания ЗРА.;0
ТК-6 Занесен снегом подход к площадке обслуживания ЗРА пожарного водопровода.;0
ТК-6 Занесен снегом подход к пожарному гидранту ПГ-1.;0
ТКДиМ -площадка выхода в сторону АВО - не закреплена поперечная планка перильного ограждения;0
ТКДиМ. Свисание наледи с крыши со стороны АВО газа;1
ТКДиМ.разлив масла возле насоса Н-1-1.Скользкая поверхность.;1
ТКРДиМ- приточный вентилятор П4/2 отсутствует заземление на корпусе;1
"Торчат острые саморезы на обратной стороне табличек безопасности ""Безопасность на лестнице"" закреплённых на перилах лестниц (4 шт.) МКУ-510";0
Трещины на раструбе огнетушителя в отсеке двигателя ГПА-221.;0
У лестницы б\б ЭХЗ на КГС №301 УКПГ-3С нижняя ступенька находится высоко от уровня грунта.;0
У поз.107 пост заземления спец техники заметён снегом.;0
У работников РММ на хранении выявлены 2 каски с просроченным сроком возможности эксплуатации.;0
У склада Б-6 оставлены санки на проходе.;0
"У центрального входа АБК МРУ пришла в негодность памятка ""Безопасность на лестнице""";0
УЗГ не горит Аварийное освещение;0
УЗГ не очищена от снега площадка обслуживания Г-1Х, Г-2Х;0
УЗГ не очищена от снега площадка обслуживания Г-5Х;0
УЗГ(Хорвута) не горит аварийное освещение;0
Узел подключения №2,отсутствует пломба на кране САЗ №24;0
Узел подключения, мелкий мусор возле КР 7а.;0
УЗСП, Н-1/2 посторонние предметы (слесарный иструмент).;0
УЗСП, отсутствует освещение в тамбр-шлюзе.;0
УЗСП, посторонние предметы на станине насоса Н 3-1,2.;0
УЗСП, Ф-1 свищ на отводе под манометр.;0
"УКЗ АГРС ""Промбаза"". Наледь на лестничной площадке перед входом на станцию, риск падения работника на скользкой поверхности. Скопление снега на козырьке станции.";1
"УКЗ АГРС ""Промбаза"". Отсутствие освещения на станции";0
"УКЗ АГРС ""Промбаза"". Подходные пути заметены снегом.";0
"УКЗ ГРС ""Аэропорт"". Заметены снегом входные ворота к станции.";0
УКЗ ПК-352. Заметены снегом подходы к станции, наледь на площадке перед входной дверью. Отсутствует наружное освещение. Обрыв одной из вязок на опоре ВЛ ЭХЗ.;1
УКПГ-3. СКЗ Д3/4. Обрыв поводка заземления станции №4.;1
УКПГ-9,УЗСП свищ на линии промстоков насоса Н-1;0
УМС. Выявлен один из канатных стропов с износом более 40% (присутствуют визуальные дефект). Высокий риск обрыва стропа при погрузочно-разгрузочных работах.;1
"УМС. Наличие снега и наледи на путях передвижения.
Пыль на поверхности клемных коробок и электрооборудовании КИПиСА";1
УМС. Посторонние предметы на входе теплого бокса.;0
УОГ ВВ-1/1 повреждено заземлние станины крепления короба;0
УОГ запас прочности шпилек фланцевого соединения обратного клапана насоса Н-2 менее 1 витка;0
УОГ запас прочности шпильки фланцевого соединения ЗРА №24х менее 1 витка;0
УОГ запас прочности шпильки фланцевого соединения на линии подачи насоса Н-1/1 менее 1 витка;0
УОГ запас прочности шпильки фланцевого соединения СППК насоса Н-1/2 менее 1 витка;0
УОГ ЗРА № 44 крепление фланцевого соединения шпилька болт;0
УОГ ЗРА № 94 запас прочности шпильки фланцевого соединения менее 1 витка;0
УОГ нависание снега и льда с козырька площадки пож.выхода в сторону УЗГ ,возможно травмирование персонала;1
УОГ С.1.3 Метран - уровень пластовый воды, обрыв заземления.;0
УОГ С.1.8 площадка обслуживания, посторонние вещи.;0
"УОГ С-1/10 ЗРА №13,10 не читается направление вращения штурвала "" Открытие-Закрытие""";0
УОГ слабло крепление хомута к опоре трубопровода арматурного блока С-1/13;0
УОГ слабое крепление лопаты на черенкеП.Я.с песком № 21;0
УОГ тепло-узел не достаточное освещение;0
УОК - снег на путях передвижения.;0
УОК - снег на путях передвижения.;0
УОК отсутствует освещение;0
УОК, занесена снегом площадка входной двери.;0
"УП № 1 ДКС; просрочен срок проверки огнетушителя.";0
Упаковочные материалы на складе поз. 82;0
УПГ, на Г-201/9 оборвано заземление (БУП).;1
УПГ, С201-3 нарушена сплошная опозновательная окраска технологического трубопровода.;0
УПГ, С201-4 нарушена сплошная опозновательная окраска технологического трубопровода.;0
УПГ, снег в тамбур щлюзах входа в цех с улицы.;0
УПГ,наледь на лестнице ,вход в цех со стороны ЗПА.;1
УПТИГ 2 очереди ДКС, нарушение элементов заземления на приборе Суперфлоу.;0
УРДиМ не убраны пропарочные линии .;0
УРДиМ, ВХ-302 занесены снегом.;0
УРДиМ, грязные полы возле К-401/1.;0
УРДиМ, К301-1 несоответствие нумерации ЗРА.;0
УРДиМ, Н-303/2 на монометре отсутствует указатель максимального рабочего давления.;0
УРДиМ, Н306/2, посторонние предметы (ветошь, мусор);0
УРДиМ, Н-407/1,2 фланцевые соединения на метанолопроводах сорваны плобы.;0
УРДиМ, на ВХ-401/1,2 наледь и снег.;1
УРДиМ, на Е-412 устарела схема включения.;0
УРДиМ, на И-401/1,2 устарели частично отсутствуют (стрелки) направление потока жидкости.;0
УРДиМ, на насосном оборудовании отводы для отбора проб со свободными концами.;0
УРДиМ, наледь и снег на ВХ-302, ВХ-401.;1
УРДиМ, отсуствует освещение в тамбур-шлюзе.;0
УРДиМ, посторонние предметы (слесарный инструмент) возле Н306/3.;0
УРДиМ, тамбур-шлюз, неисправен доводчик на двери.;0
УРДиМ, техническая пыль вокруг воздуховодов приточной вентиляции(в районе К301-1).;0
УРДиМ,грязные полы возле К401/2.;0
УРДиМ,загрязненные полы Ф401/1,2.;0
УРДиМ,на ВХ-401 площадка занесена снегом.;0
УРДиМ,тамбур-шлюзе отсутствует освещение.;0
УРДиМ,Ф-302/1,2 грязные полы.;0
УРДМ, ВХ-302 помещение занесено снегом.;0
УРДМ, К 301-1,2 нечитаемость технологической схемы включения.;0
УРДМ, К301-1 пропуск ДЭГа поштоку задвижки Зд 1-1.;0
Устарела информационная табличка на Е-401;0
УТЕ - Снег на путях передвижения.;0
УТЕ - Снег на путях передвижения.;0
Утеряна табличка с параметрами, сроками службы, НВО, ГИ воздушного холодильника ВХ-1К;0
Утеряна табличка с параметрами, сроками службы, НВО, ГИ теплообменника Т-1р/1;0
Утечка воды по резьбовому соединению батареи отопления каб. №12 (бытовое помещение) административного здания «Вахта-80» ВЗИС СРТ п. Ямбург (инв. № 10000786). Риск проскальзывания работников.;1
Утечка воздуха КИП на КСП С-1/10;0
Утечка воздуха КИП на ПОРМ (П1А/2);0
Утечка воздуха по штоку зад.№1во ГПУ№511.;0
Утечка жидкости по сальниковому уплотнению насоса Н-9;0
Утечка по фланцевому соединению трубопровода горячего воздуха обогрева отсека двигателя ГПУ-215.;0
УТОБТДА. Не исправен светильник 36В над сверлильно-фрезерным станком;1
УЭМПГ и ГРС. Обходной маршрут слесаря-сантехника. Подход к пожарному гидранту заметен снегом.;0
УЭМПГиГРС, снег на подходах к пожарным гидрантам.;0
Фиксирующий хомут трубопровода выхода ВМР С-1/1 УОГ ослаблен.;0
Фиксирующий хомут трубопровода подачи воды на охлождение Компресора воздуха сломан.;0
Фиксирующий хомут трубопровода подачи метанола на кусты газовых скважин ЗПА (возле шлейфа к.114) ослаблен.;0
Фланцевое соединение ЗА №Е4/46 с трубопроводом Ду50 технологической обвязки Е-4 ЦРДиМ имеет запас прочности менее 1 витка.;0
Фланцевое соединение с трубопроводом технологической обвязки Е-4 ЦРДиМ имеет запас прочности менее 1 витка.;0
Харвутинский купол. Обход станций. Установка катодной защиты №19. Нет доступа на станцию, ключ сломан, дверь заблокирована.;0
Харвутинский купол. Обход станций. Установка катодной защиты №21.Обледенение входной площадки (риск падения человека). Въездные ворота заметены снегом. Перегорела лампа наружного освещена.;1
Харвутинский купол. УКЗ №17. Просели створки входных дверей на станцию. Для открытия требуется приложить усилия.;0
Хорвутинский купол. УКЗ №4, ВЛ 48 ЭХЗ, обрыв вязки опоры №8.;0
"Цветографически не обозначен порог аварийного выхода поз 4 со стороны ДКС.
Существует риск падения работника в результате спотыкания об малозаметное препятствие.";1
Цех основного производства (поз.2). Наледь на маршевой лестнице глваного входа.;1
ЦПГ - 1 Наличие снега на путях передвижения.;0
ЦПГ -1 Посторонние предметы на площадках обслуживания Р-1\1.;0
ЦПГ 2 наносы снега на стабилизаторы мёрзлых грунтов.;0
ЦПГ и ЦРД, занесены снегом (после метели) пожарные выходы.;0
"ЦПГ на лестничной группы возле Е-5, отсутсвует разметка безопасности "" Перепад по высоте"". (Возможно травмирование персонала).";0
ЦПГ отсутствует инф. табличка на входе;0
ЦПГ тамбур-шлюз не горит Аварийное освещение;0
"ЦПГ тепло-узел П-1/2 отсутствует табличка ""РЕЗЕРВ""";0
ЦПГ тех. модуль А-1/2 не достаточное освещение рабочей зоны;0
ЦПГ центральный проход отсутствует освещение;0
ЦПГ, загрязнение на полу в районе БРГ-1-2, вакуумного насоса .;0
ЦПГ, загрязнение пола в районе Р-1/1 после проведения ГОР.;0
ЦПГ, наледь на переходе и лестничных маршах в районе АВО газа.;1
ЦПГ, частично отсутствует освещение верхней площадки в районе БТДА-1/1-6.;0
ЦПГ. Не достаточное освещение модуля абсорбера А1/2.;0
"ЦПГ. Отсутствует табличка "" ВЫХОД"" на двери эвак.выхода ( со стороны ББРГ).";0
ЦПГ-1 Загрязнения пола по маршруту следования Р1\1.;0
ЦПГ-1 Посторонние материалы на полу возле С-3\2 (ветошь,проволока);0
ЦПГ-1 Посторонние предметы в районе арматурного блока Р1\1 (ветошь, перчатки,мусор);0
ЦПГ-1 Снег на путях передвижения.;0
ЦПГ-1: посторонние предметы (ветошь, бутылки) около В-6/1;0
ЦПГ-1: посторонние предметы на площадке обслуживания В-1;0
ЦПГ-1: посторонние предметы на площадке обслуживания С-3/1;0
ЦПГ-1: посторонние предметы на площадке обслуживания УБП А-1/2 (ветошь, шпильки);0
ЦПГр - Ветошь у ящика с инструментами ( хоз. ящик );0
ЦПГр - Наледь на лестнице( со стороны ВХ );1
ЦПГр - Наличие снега на площадкахобслуживания кранов Г-213р,К-223р,К-224р.;0
ЦПГр, на лестничном марше на второй этаж, с стороны операторной не закреплена пятая ступень.;1
ЦПГр, нарушен тепло изоляционный слой технологического трубопровода ЭГ-2р/1 .;0
ЦПГр, не закрывается створка окна на втором этаже, в районе Т-2р/7,8.;0
ЦПГр, не исправность работы доводчика уличной двери входа в БППП.;0
ЦПГр, отсутствует штурвал вентиля Д-209ар/2.;0
ЦПГр, посторонние предметы, загрязнение пола в районе Т-2х, Т3х.;0
ЦПГр, снег на путях передвижения.;0
ЦПГр, частично отсутствует освещение в районе арматурного блока А-1р/1-4, С-3р/1-4.;0
ЦПГр. Посторонние предметы, банки из под краски возле АР-06р/3;0
ЦРД . Не достаточное освещение ВХ-2 (2 этаж) .;0
ЦРД 2й этаж, проход между И-1/2 и И-1/3 посторонние предметы (металлические пластины);0
ЦРД В-1/1 повреждено заземление электродвигателя;0
ЦРД ВХ-2 лестничная площадка. Оторвана сигнальная лента (желто-черная) болтается.;0
"ЦРД ЗРА №Д25 не читается направление вращения штурвала ""Открытие-Закрытие""";0
ЦРД Н-4/1 низкий уровень масла в холодильнике-маслобаке;0
ЦРД Н-4/3 не достаточное освещение;0
ЦРД Н6/2 трубопровод входа воды не закреплен крепежным хомутом;0
ЦРД тамбур-шлюз не горит аварийное освещение;0
"ЦРД, лестница на 2й этаж, травмоопасное расположение (наличие острых граней) металлической таблички-""держаться за поручни""";0
ЦРД. Не достаточное освещение на переходе Е-4.;0
ЦРД. Не достаточное освещение площадки обслуживания ЗРА на модуле К1/1.;0
ЦРД. Не достаточное освещение площадки обслуживания уравнемерных колонок К1/2.;0
ЦРД. Не читаема информационная таблица загрузки Ндэга на ПОРД.;0
ЦРД. Посторонние предметы на верстаке дежурного слесаря ТУ.;0
"ЦРД. Розлив ЛВЖ под статиной Н 3/1.
";0
ЦРД.Не достаточное освещение на переходе возле Е-4.;0
ЦРДиМ В-3/2 надрыв мягкой вставки на нагнетающем воздуховоде;0
ЦРДиМ ЗРА № Н10/8 запас прочности менее 1 витка на шпильке фланцевого соединения;0
ЦРДиМ на станине насоса Н-10/4 отсутствует обозначение перепад высоты;0
ЦРДиМ посторонние предметы а сетке дренажного лотка насоса Н-3а/1;0
ЦРДиМ. Обрыв приводного ремня П-2/2.;0
ЦРДМ пониженный уровень масла в маслобаке системы охлаждения торцов насоса Н-4\1;0
ЦРМ ВХ-2А отсутствует освещение;0
ЦРМ пожарный выход на козырьке нависание снега;0
ЦРМ пустой огнетушитель нва крыше;0
ЦРМ(первый этаж) нет пехода через трубы ,проходящие в небольшом расстоянии от пола.;0
ЦРМ, 2 этаж, лестница к Е-4а, посторонние предметы (саморезы) на ступенях.;0
ЦРМ, отсутствует табличка безопасности при входе в цех со стороны галереи.;0
ЦРМ, подъем на площадку обслуживания колонны К-1/1 затруднен (не соответствует ширина отверстия люка).;0
ЦРМ, подъем по тоннельной лестнице на колонну К-1/2 затруднен проходящей технологической трубой от насосов Н-6х.;0
ЦРМ. Не достаточное освещение площадки обслуживания К 1А ( 2 этаж ).;0
ЦРМ. Не опломбированы фланцевые соединения Н10А/2 (после ремонтных работ).;0
ЦРМ. Недостаточное освещение ВХ-2а/1,2;0
ЦРМ. Недостаточное освещение площадки обслуживания К1А (2этаж).;0
ЦСГ - 2 - Снег на путях передвижения.;0
ЦСГ - 2 Снег на путях передвижения.;0
ЦСГ- 2- Снег на путях передвижения.;0
ЦСГ-! - Снег на путях передвижения.;0
ЦСГ, отсутствуют лопаты от ящиков для песка № 28.29.30.;0
ЦСГ, посторонние предметы и материалы после проведения ГОР в районе С-1/3.;0
ЦСГ,ЦСГр,ЗПА - Наличие снега на путяхпередвижения.;0
ЦСГ,ЦСГр,ЗПА - Отсутствие антигололёдного покрытия подходов к маршрутным лестницам.;1
ЦСГ: Отсутствует пломба на крышке ящика ПК-36;0
ЦСГ-1 - Снег на путях передвижения.;0
ЦСГ-1 Наносы снега на стабилизаторах пластично-мёрзлых грунтов.;0
ЦСГ-1 площадка Р-2х Снег на путях передвижения.;0
ЦСГ-1,2 : Наличие снега на путях передвижения;0
ЦСГ-1: наличие посторонних предметов С-1/3;0
ЦСГ-2 - Снег на путях передвижения.;0
ЦСГ-3 Наносы снега на стабилизаторы мерзовых грунтов.;0
ЦСГ-3 Отсутствует лакокрасочное покрытие вновь смонтированных линий разгазовки ЕВД 1-5;0
ЦСГ-3, наледь на козырьках входов в цех.;1
ЦСГ-3, отсутствует часть о кожушки труб системы отопления в цехе.;0
ЦСГ-3, посторонние предметы в районе ФС-5.;0
ЦСГ-3, посторонние предметы в юбках ФС.;0
Частично отсутствуют бирки на ЗРА К-401 и Ф-401 в УРДиМ.;0
"Частично перегорели лампы в светильниках наружного освещения ""Каслинское литье"" общ.718";0
Частичное отсутствие противоскользящего материала на путях передвижения по территории Базы РЭЦ.;1
Шланг на проходе возле емкости Е-12. Опасность спотыкания о лежащий предмет.;1
Эавкууционная дверь 15ТП-20 не закрыта. Нарушение требований ПТЭЭПЭЭ.;0
