Message;Real_Risk
ТКРДиМ пропуск по вентилю(место отбора проб) на Н16;
ТКРДиМ пропуск по фланцевым соединениям насоса Н2А/2( на викиде);
ТКРДиМ -пропуск по штоку клапана КР4б;
ТКРДиМ- пропускает ветиль для отбора проб возле БФ№1;
ТКРДиМ Р1/1 атмосферная свеча-частично заполнена жидкостью;
ТКРДиМ -Р2/1 на площадке обслуживания недостаточно освещенности( не горит светильник);
ТКРДиМ свеча с Н6/1-6 покрылась инеем ,затруднено сообщение с атмосферой;
ТКРДиМ- свищ на пропарочной линии (за Е-4 вход с улицы-у стены);
ТКРДиМ тяжело открывыется дверь в межцеховке ВХ2А;
ТКРДиМ Ф2А/1 по дренажной З.А пропуск;
ТКРДиМ- частично повреждена сигнальная разметка малозаметных препятствий в районе Е-12;
ТКРДиМ электро- распределительная коробка возле К1а не заземлена;
ТКРДиМ ящик с хоз.песком(возле Н№16) недостаточно;
ТКРДиМ-арматурный блок №1 ослаб крепежный хамут опоры линии подачи рефлюкса;
ТКРДиМ-ВХ2А/1 ослабла ограничительная сетка диффузара на вентиляторе;
ТКРДиМ-Е-9 наледь(лестница) на площадке облуживания;
"ТМБ в комнате приема пищи персонала. На выключателе освещения отсутствуюет маркировка ""вкл"" и ""выкл""";
ТМБ. Комната приема пищи. Сломан стул.;
ТМБ. Мастерская КИПиА отсутствует бирка номинального напряжения на розетке.;
ТО-2. На канавном подъёмнике №1 в ремонтном боксе течь масла из под редуктора.;
Токарная мастерская заточной станок увеличенный зазор между кругом и подручником.;
Торчат элементы (арматура) ЖБ плит на путях передвижения и проезда автомобильной техники на территории базы ЛЭС.;
Торчащая арматура в районе БПТГ №2.;
Торчащая арматура в районе БПТГ КЦ-1.;
Торчащая арматура в районе ГПА №626.;
Торчащая арматура в районе РИГ узла подключения.;
Торчащая арматура возле насосной склада масел.;
Торчащая арматура из дорожной плиты возле АВО газа КЦ-1.;
Торчащая арматура из дорожной плиты возле ГПА №626.;
Торчащая арматура из плиты возле АВО газа КЦ-1.;
Торчащая арматура из плиты возле склада ГСМ ДКС.;
Торчащая арматура на путях обхода АВО газа КЦ-1;
Торчащая арматура на территории МКУ 611.;
Торчит арматура в плите дорожного покрытия возле входа в 15ТП-22.;
Торчит арматура дорожной плиты на пути передвижения персонала возле УОК.;
ТП СУЭМР (ЛЭС2). Отсутствует красная стрелка на манометре ТП;
ТП-7 свисание сосулек с козырька крыши. Риск травмирования персонала.;
Трава в водосливных лотках вдоль ТКДМ, затруднен слив воды;
Трактором нарушена целостность тратуарной плитки в районе АВО газа первой очереди.;
Транспортировочная подставка для контейнера отбора проб газа - сломана;
Требуется замена инструкции по пожарной безопасности в КНС;
Требуется замена инструкции по пожарной безопасности в КТП;
Требуется замена информационной таблички пож.ящика №1;
Требуется замена схемы кранового узла №103 Газопровода подключения УКПГ-1С I нитка;
"Требуется заменить информационный знак ""Огнетушитель"" в месте установки ОУ-5 2 этажа БППП.";
Требуется обновление маркировки технологических трубопроводов КЦ-2.;
Требуется обновление таблички с нумерацией крана №27;
Требуется обработка подходов к маршрутным лестницам антигололёдными средствами.  ;
Требуется очистка от снега уличного пожарного щита №2 РММ;
Требуется перекрутка витков шпилек фланцевого соединения на Е-9;
Требуется посыпка песком путей следования персонала и мест посадки высадки. На территории УТТиСТ и перед ней. Особенно в местах пересечения путей автотранспорта и персонала.;
Требуется уборка территории АЗС от снега.;
Трещина в патрубке подачи масла к ползунам насоса н-10/4 црм.;
Трещина в распылителе огнетушителя ОП-8 маслохозяйство КЦ-2;
Трещина на корпусе выключателя и включателя осевещения в ПЭБ;
Трещина на корпусе выключателя освещения пом.114 поз. 324;
Трещина на черенке снегоуборочной лопаты.;
Трещины и сколы на емкостях для отбора проб химреагентов;
Трещины на распылителе ОП-8 в отсеке автоматики ГПА№-212;
Трещины на шланге ОП-8 в ОН ГПА№226;
Трубопровод В0 слетел с опор при наезде снегоуборочной техники в районе поз.309;
Трубопровод ДЭГа от Е4 к н 10 нарушено ЛКП;
Трудночитаемая табличка нумерации задвижки Г404;
ТУ Поз.90. Отсутствует нумерация оборудования в количестве 2 шт.;
Тугое вращение КВД на замерном вентиле скважины 508.4.;
Тугое вращение КВД на манифольде скважины 503.7.;
Тугое вращение штурвала ЗРА №3 на скважине 504.6.;
Тугое вращение штурвала ЗРА №6 скважины 502.1.;
Тугое вращение штурвала КВД манифольдной линии на скважине 216.8.;
Тугое вращение штурвала КВД на манифольде скважины 505.7.;
Тугое вращение штурвала КВД на манифольде скважины 511.4.;
Тугое открытие выходных дверей в БОА на ГПА № 914.;
Тулейка пож.лопаты не закреплена на черенке П.Я. №14 в ЦПГ;
Тяжело открывается дверь запасного выхода с насосной метанола;
У вентиля №1 системы отопления РЧВ поз. 48 ГП-1С при открытии прокручивается маховик;
У входа в АБК ЦЭС над крыльцом с козька свисает снег.;
У входа в ЦПГ шпильки фланцевого соединения свечи трубопровода ГСН имеют запас прочности по резьбе менее одного витка.;
У въезда в цех распашных ворот участка СМУ оторваны противоскользящие подкладки (просечки) под колеса автомобилей, торчат остроые кромки металла. Возможно травмирование сотрудников, прокол колес автомобиля.;
У выходов здания АБК обнаружена снежная траншея после уборки снега трактором.;
У выходов здания АБК обнаружена снежная траншея после уборки снега трактором.;
У главного входа в здание АБК обнаружена снежная траншея после уборки снега трактором.;
У доводчика двери вход в операторную слетела лапка;
"У замка внутренней двери отсутствует возможность свободного открывания изнутри без ключа. В соответствии с п. 26 «Правила противопожарного режима в Российской Федерации» ""Запоры (замки) на дверях эвакуационных выходов из поэтажных коридоров, холлов, фойе, вестибюлей, лестничных клеток, зальных помещений, за исключением объектов защиты, для которых установлен особый режим содержания помещений (охраны, обеспечения безопасности), должны обеспечивать возможность их свободного открывания изнутри без ключа."". Нарушение требований пожарной безопасности, возможные последствия - предложение по пожарной безопасности от инженера ПЧ №4 или статья 20.4. Нарушение требований пожарной безопасности КоАП РФ.";
У здания хранения баллонов с кислородом обледенение ступеней.;
У лестницы б\б ЭХЗ на КГС №101 УКПГ-1С нижняя ступенька находится высоко от уровня грунта.;
У монтера по ЗПТ выявлен комплект не соответствующий нормы спецодежды.;
У монтеров по ЗПТ выявлен диэлектрический инструмент, необходимый отправить на проверку.;
"У огнетушителей ОП-8 № 27,28 ЦРД, знак ""Огнетушитель"" расположен на высоте 1-1.2 метра (по нормам требуется 2-2.5 от пола)";
У офисного кресла в кабинете 246 здания ф. ИТЦ отвалились колеса опоры, что доставляет неудобство при выполнении рабочих задач. Учитывая, что рядом находится письменный стол, радиатор отопления, увеличивается риск и тяжесть получения травм работников при падении с кресла.;
У поз.73А На кабельной эстакаде на маршруте обхода большие наносы снега. Опасность получения травмы при падении на работника.;
У прожекторной мачты ПМ1, находящейся у ГПА-113В, на площадке обслуживания прожекторов обнаружен частично разрушенный защитный кожух прожектора. Часть кожуха, состоящая из листа стали, оторвалась от каркаса. Есть вероятность падения предмета с высоты на людей при сильных порывах ветра, т.к. мачта находится в непосредственной близости с путями передвижения персонала по территории ДКС;
У работника выявлен самодельный монтерский нож для разделки кабеля;
У работника ЭХЗ выявлен неисправный инструмент, требующий замены.;
У работника ЭХЗ выявлена не соответствующая нормам индикаторная отвертка;
"У рабочего по ремонту сантехнического оборудования не исправен инструмент. Раздвижной ключ плохо регулируется и не четко фиксирует нужное положение; разбит накидной ключ, проворачивает при затягивании гаек, срывается. Риск производственного травматизма";
У склада красок с торца из дорожной плиты торчат металические части арматуры.;
"У центрального входа АБК МРУ п.9.18 пришла в негодность памятка ""Держитесь за перила""";
"У центрального входа АБК МРУ пришла в негодность памятка ""Безопасность на лестнице""";
"У центрального входа АБК МРУ пришла в негодность памятка ""Безопасность на лестнице"".";
"У центрального входа АБК МРУ пришла в негодность памятка ""Держитесь за перила""";
Уборка коридоров служебных помещений АЦ производится с ипользованием промышленного пелесоса. При этом кабель подключения к электрической сети в момент уборки не организован (спутан, размещен разобранной бухтой) на пути передвижения работников. В результате формируется риск травмирования работников при следовании по коридору в пункты питания ( падения при зацеплении о кабель).  Предлагаю организовать кабель подключения к электической сети (удлиннитель) через автоматически сматывающиейся сматывающиеся бухты, что позволит исключить халтичное размещение кабеля находящегося под напряжением в местах перемещения работников.;
Убрать переносную лампу ГПУ №212;
Убрать траву между тротуарных плит на путях передвижения КЦ-1.;
УЗГ занесена снегом площадка обслуживания Г-1Х, Г-2Х;
УЗГ занесена снегом площадка обслуживания крана Г-5Х;
УЗГ нарушена целостность ЛКП на перилах;
"УЗГ отсутствует табло ""ВЫХОД""";
УЗГ площадка обслуживания приборов КИП. Кранбалка не обозначена лентой. Низкий проход. Риск получить травму головы.;
УЗГ. Нарушено ЛКП привода крана 2Х.;
Узел Замера Газа на входной двери не исправна ручка;
Узел подключения №1 ДКС.Нарушено лакокрасочное покрытие на ограждениях площадок обслуживания;
Узел подключения ДКС №1: нечитаемая табличка (выцвела) на двери теплопункта.;
Узел подключения КЦ-2 нарушение ЛКП металлоконструкций.;
УЗПП, загрязнение под емкостью Е-4.;
УЗПП, отсутствует освещение в районе Е - 3.;
УЗПП, отсутствует табличка обозначения ЗРА байпаса Е-2 – Ф-6/1,2.;
УЗСП в тамбур-шлюзе отсутствует освещение.;
УЗСП свищ на трубопроводе блока гидроциклонов.;
УЗСП, в тамбур-шлюз отсутствует освещение.;
УЗСП, загрезненные полы на Ф-1,2.;
УЗСП, загрязненная поверхность пола.;
УЗСП, на станине Н-2/1-3 подтеки.;
УЗСП, на ступенях маршевых лестниц отсуствует предупредительная разметка.;
УЗСП, на трубопроводах промстоков износ ЛКП.;
УЗСП, посторонние предметы возле БЕ-4 (ветошь).;
УЗСП,площадка обслуживания БЕ-4 посторонние предметы (ветошь,паранит).;
Указатель нижнего рабочего уровня раствора в установке приготовления раствора коагулянта КОС-75 ГП-3С не четко просматривается;
Указатель открытия/закрытия ЗРА №5 на КОС-30 ГП-1В не читаем ввиду износа;
Указатель открытия-закрытия запорной арматуры № 3 в ИТП нечитаем из-за воздействия высоких температур.;
Указатель открытия-закрытия запорной арматуры № 39 КОС-30 ГП-1С начитаем ввиду износа.;
Укатанный снег, лед на выходе с проходной, возможно падени работника;
УКЗ №4. В светильниках наружного освещения в плафонах скопилась вода. Отсутствует запись о визуальном осмотре огнетушителя. Отсутствуют плафон на светильнике внутри блок-бокса УКЗ. Кабельный канал, проложенный по половому покрытию, открыт;
УКЗ №7. В процессе длительной эксплуатации сломался заземляющий проводник двери шкафа «Пульсар», где располагается оборудование защиты от коррозии.;
УКЗ АГРС «Промбаза» наледь на перилах и маршевой лестница станции;
УКЗ АГРС «Промбаза» отсутствует наружное освещение;
УКЗ ГРС. Заметены снегом подходы к станции. Наледь на лестничной площадке. Риск падения человека;
УКЗ Куст-719 Тула. Отсутствие наружного освещения. Примерзла входная дверь в станцию;
УКЗ ПК-108 Тула. Наличие снега и наледи на козырьке (риск падения наледи со снегом на работника при потеплении). Снег перед входом на станцию. ;
УКЗ ПК-108. Наносы снега на подходящей кабельной линии к контрольно-измерительному пункту. Требуется протяжка болтового соединения верхнего ряда колодки КИП. Искрит контакт анодной линии;
УКЗ ПК-141 Тула. Наледь на перилах и маршевой лестнице станции;
УКЗ ПК-141. Обледенение подходных ступенек, снег перед входной дверью (риск падения работника).;
УКЗ ПК-172 Анерьяха. Наличие снега и наледи на козырьке (риск падения наледи со снегом на работника). Снег перед входом на станцию. Заметены ворота;
УКЗ ПК-172. Наличие снега и наледи на козырьке (риск падения наледи со снегом на работника). Снег перед входом на станцию.;
УКЗ Т_108ПК. 1. Диэлектрический коврик с механическими повреждениями, ыыгорела маркировка защитного заземления СКЗ, ржавчина на болтовом соединении заземляющих контактов.;
УКПГ 3 ДКС, Установка катодной защиты, наличие пыли на станциях д1,д2,д3,д4;
УКПГ 3, Установка катодной защиты, наличие пыли на станциях 1,2,3,4;
УКПГ 3В. СКЗ №4. Ослаблено заземление. Дефект корпуса розетки.;
"УКПГ-1, УКЗ. В ходе осмотра станций, выявлено:  - Обрыв заземления на станции №Д1/2; - Часть подходящих кабелей к станции имеют маркировочные бирки, но информация на них выцвела; - Необходимо обновить однолинейные схемы на актуальные; - Необходимо обновить актуальную информацию об ответственных.";
"УКПГ-1В 51ТП-3 трещина на опорном изоляторе крепления шинного моста фазы ""В"", в шкафу ВН-2Т.";
УКПГ-1В здание КОС-30 поз.51, не работает лампа в светильнике освещения над входом в здание.;
УКПГ-1С, КНС-18 (поз.111) перегорела лампа в светильнике над входом в здание КНС.;
УКПГ-1С, ТК-1. Посторонние предметы на металлоконструкциях.;
УКПГ-3 осмотр станций катодной защиты. Пыль на станциях №1,2,3,4. В станции №4 требуется замена однолинейной схемы (попала влага, плохо читаема). Станция №2 поврежден знак заземления;
УКПГ-3, ДКС. Обход станций катодной защиты. СКЗ №3, Неисправен автоматический выключатель.;
УКПГ-3, СКЗ №4. Наносы коррозии в точке заземления. Пыль на станции;
"УКПГ-3, УКЗ. В ходе осмотра станций, выявлено:  - Отсутствие обозначения заземлений станций №1-4; - Часть подходящих кабелей к станции не имеют маркировочные бирки; - Необходимо обновить однолинейные схемы на актуальные; - Необходимо обновить актуальную информацию об ответственных.";
УКПГ-3. ДКС. Установка катодной защиты, станция №1. Нестабильная работа замка дверцы станции. Пыль на станции. Требуется замена однолинейной схемы (частично порвана);
УКПГ-3В. Установка катодной защиты, станция №2. Наносы коррозии в местах соединения заземления. Плохо закреплен счетчик (разболтано соединение);
УКПГ-3С, КОС-75 перегорела лампа в светильнике над входом в здание КОС-75;
УКПГ-4, луч №3 ВЛ ЭХЗ. Из под снега торчит арматура в месте замера глубинного анодного заземлителя №2;
УКПГ-4. Станция катодной защиты ДКС №3. Пыль на станции, нестабильная работа счетчика электроэнергии. Частичные порывы жил заземления дверцы шкафчика;
УКПГ-6, Луч-3, глубинный анодный заземлитель №2. Не открывается дверца шкафчика БДР. Металлический задир под ручкой шкафчика (вероятность пореза при обслуживании БДР);
УКПГ-7 Станция катодной защиты №2, плохо работает запирающий механизм дверцы шкафа;
УКПГ-7, Луч-1, глубинный анодный заземлитель №1. Слетел изолятор. Отсутствие бирки подходящего кабеля;
Уличный манометр на сепараторе №2. Отсутствует красная стрелка;
Уличный пожарный щит №1 РММ в снегу, подход местами ограничен;
Уличный пожарный щит №1 РММ занесен частично снегом, скользкая поверхность;
Уличный пожарный щит №2 РММ занесен частично снегом, скользкая поверхность;
Уличный пожарный щит №2 РММ. Отсутствует лопата.;
УМВ, наледь, отсутствует противоскользящий материал (песок) на пути маршрута передвижения персонала к зданию.;
УМВ. Заменить питающий кабель масляного нагревателя имеющего повреждения защитного слоя изоляции. Основание п.п. а) п. 35 Правил противопожарного режима в РФ (утв. постановлением Правительства РФ от 16 сентября 2020 г. № 1479);
УМВ. Заметены снегом проходы к лестничным маршам здания УМВ, образовались сугробы.;
УМВ. У манометра, установленного на фильтре №1 (доочистка), истек срок поверки.;
УМС (холодный склад). Сильное обледенение пола при входе в главные ворота, риск падения человека.;
УМС, выявлен строп с видимыми механическими повреждениями;
УМС, Удлинитель с поврежденным кабелем (был пережат дверью);
УМС. В период сильных ветров образовалось сильное обледенение входных ворот, образование наледи внутри помещения перед выходом.;
УМС. Западает кнопка вкл/выкл калорифера.;
УМС. Наличие снега и наледи на путях передвижения. Посторонние предметы в помещении.;
УМС. Перед входом замело подготовленный металлолом. Риск споткнутся на подходных путях.;
УОГ аварийный выход не исправен дверной замок;
УОГ вентиляционная камера П 1-2 нарушена целостность мягкой вставки.;
УОГ Е-3. Отсутствуе хомут на трубопроводе байпасной линии.;
УОГ Здание ТДА. Теплоузел в помещении приточной венткамеры П1. Нарушена целостность (трещина) крана трехходового на линии подающего теплоносителя (отбор давления перед фильтром).;
УОГ Здание ТДА. Теплоузел в помещении приточной венткамеры П1. Сочится вода (мокнет) по штоку трехходового крана на линии подающего теплоносителя (отбор давления перед теплосчетчиком).;
УОГ Н1/4- пропуск по плунжеру и нет проходимости по дренажу;
УОГ на входной двери не исправен замок;
УОГ на козырьке пожарного выхода свисание снега, наледи;
УОГ не закреплен хомутом входной т/п Н-1;
УОГ не исправна дверная ручка входной двери;
УОГ Неисправен доводчик на двери входа в вентиляционную камеру.;
УОГ- подмерзает(иней) атмосферная свеча на Е-3;
УОГ посторонние вещи,мелкий мусор.;
УОГ Посторонние предметы на полу возле стойки КИПиА (С-1.8);
УОГ С.1.1 посторонние предметы.;
УОГ С1.1 и С1.4 пыль на L мет.воды.;
УОГ свисание снега на козырьке пожарного выхода;
УОГ, образование наледи на лестничной площадке вентиляционной камеры.;
УОГ, занесена снегом лестничная площадка помещения компрессорной.;
УОГ, здание ТДА, ТДА №7. Во время проведения технического обслуживания обнаружилось что ослабло защитное заземление датчика избыточного давления;
УОГ, здание ТДА, ТДА №8. Во время проведения технического обслуживания обнаружилось что ослаб кабельный ввод термопреобразователя.;
УОГ, здание ТДА, ТДА №8. Во время проведения технического обслуживания обнаружилось что ослабло защитное заземление датчика избыточного давления;
УОГ. Во время ТО средств КИП обнаружил что ослабло заземление преобразователя температуры.;
УОГ. Е 1/1. Отсутствует нумерация кр.№65.;
УОГ. Занесен снегом тамбур-шлюз входа в здание.;
УОГ. Наледь на козырьке.;
УОГ. Нарушено ЛКП свечей сепараторов С1/1 по С1\9.;
УОГ. Не достаточное освещение площадки обслуживания С 1/7.;
УОГ. Не работают лампы аварийного освещения тамбур-шлюза.;
УОГ. Не читаема надпись направления вращения штурвала на ЗРА №7- С1/2.;
УОГ. Отсутствует обозначение, табличка пожарная лестница.;
УОГ. Помещение приточной системы вентиляции №2. Теплоузел. Утечка по резьбовому соединению манометра.;
УОГ. Помещение приточной системы вентиляции №2. Термометр биметаллический. Отсутствует бирка с обозначением измеряемого параметра.;
УОГ. Посторонние предметы (рабочие инструменты, ветошь) на площадке обслуживания С-1/2;
УОГ. Пыль на поверхности АВВ-1.;
УОГ. Сломана ручка замка входной двери.;
УОГ.Посторонние предметы возле емкости Е-3.;
УОГ-ослаблены хомоты крепления трубопроводов на выкмде Н1/2;
УОК Н1/4 вибрация на насосе;
УОК- не правильные показания КОНГ-ПРИМА 2М;
УОК- недозакрывается входная дверь;
УОК- недостаточно освещенности,не работает светильник;
УОК -плохо открывается вентиляционное окно(шибер);
УОК-входная дверь не закрывается;
УОК-входная дверь, плохо открывается замок;
УОК-наледь и снег на входной группе;
УОК-не работает разграничитель потока на В2/1,2;
УОК-недостаточно освещенности;
УОК-плохо открываетсч входная дверь;
УОК-плохо откывается замок двери;
УП №1 ДКС: отсутствует табличка с нумерацией кр №7.;
УП №1 ДКС: повреждён манометр огнетушителя ОП-8(3);
УП №2 Надломана табличка обозначения Ш.Кр. №36р;
УП ДКС. Нарушена целостьность мягкой вставки аварийно вытяжной вентиляции АВВ.;
УП КЦ №1. Заносы снега вокруг термо стабилезатора грунта.;
УП КЦ-2 Нарушено ЛКП площадки обслуживания .;
УП нарушение ЛКП площадок обслуживания.;
УП, КЦ-1 Перегорела лампа освещения;
Упал БРТ на КУ ГЗШ №119/220;
упал кабель ЭХЗ с эстакады КГС №22;
Упал кабель ЭХЗ с эстакады на КГС №215 УКПГ-2С;
Упал КИП на ПК10+00 ГЗШ от КГС №122 УКПГ-1С, отсутствует крышка.;
Упал на КИП ПК 10+00 ГЗШ №103 УКПГ-1С;
Упал провод с изолятора на опоре №4 ВЛ-48В на КГС №106 УКПГ-1С;
Упала защита вентилятора ВХ-1/2 ЦРДиМ.;
Упали сигнальные флажки на территории между цехами.;
Упало давление (стрелка манометра находится на нуле красной шкалы) у огнетушителя марки ОП-4 под № 29, который установлен на пожарном щите Поз. 9 АЗС (площадка для слива автоцистерны).;
Упало давление ОП-4 18/22. Требуется замена. На территории АЗС требуются противогололедные мероприятия.;
УПГ занесены снегом лестницы входа в цех.;
УПГ посторонние предметы в каре под А201-1.;
УПГ сломана резьба на пропарочном штуцере.;
УПГ, грязные полы по маршруту обхода.;
УПГ, тамбур-шлюз отсуствует освещение.;
УПГ,Технологическая нитка №1,загрязненные полы.;
УПМТ, ВХ-2А-1-1, ВХ-2А-1-2 посторонние предметы рабочее колесо после демонтажа. ;
УПТ (2 этаж) На электрозадвижке Э-1 провод питания выступает на пути передвижения оперативного персонала.;
УПТ (2-этаж) неплотное прилегание окон с горизонтальными вентиляционными решётками с глухой створкой (подтекание во время дождя).;
УПТ (2-этаж) П-1 отсутствует болт на хомуте крепления трубы к опоре.;
УПТ 1 этаж за емкостью Е-2 не работает освещение.;
УПТ 1 этаж кислородный шланг на путях передвижения.;
"УПТ 2 этаж на двери нечитаемый знак ""Выход здесь"".";
УПТ 2 этаж на полу возле личных шкафов мусор и песок .;
УПТ в насосная Е-4 посторонние предметы (металлолом).;
"УПТ- В1/4 порвана ""мягкая""вставка";
УПТ возле вытяжной вентиляции В-1 посторонние предметы (гайки, шайбы, болты);
УПТ Восстановление лакокрасочного покрытия сигнального ограждения термоскважины.;
УПТ востановить обозначене ЗРА;
"УПТ выход в сторону ЦРДиМ отсутствует знак на двери ""Выход здесь"".";
УПТ замена отпавшей клейкой ленты сигнальной разметки.;
"УПТ на З.А (штурвале)насоса НС№2 плохо видны направления ""О""и ""З""";
"УПТ на кране ""Давление газа на входе в УПТ"" отсутствует бирка с номером.";
УПТ На нагнетательной линии погружного дренажного насоса ослаб хомут.;
УПТ НС4-пропуск по сальниковому уплотнению;
УПТ превышен максимальный уровень воды в дренажной емкости Е-1.;
УПТ при аварийной остановке СН-3 не сработала автоматика переключения на резервный насос;
УПТ- пропуск по сальниковому уплотнению СН-2;
УПТ течь насоса насоса НП-2 (AXE40-25-160).;
УПТ чистка дренажной линии СН 3-2. (попадание смазки в сливной лоток).;
"УПТ, Отсутствие маркировки ""Открыто-закрыто"" на части ЗРА";
УПТ. Допускается хранение не задействованных плакатов и знаков безопасности в не установленных местах.;
УПТ. СН-3-1. При опрессовке насоса водой, появились подтёки по сальниковым уплотнениям. Необходимо подтянуть грунт буксы.;
УПТ. СН-3-1. При сборке насоса обнаружены 2 шпильки со сбитой резьбой. Необходима замена шпилек.;
УПТГ (тепловой узел) знак безопасности огнетушитель F04 установлен на недостаточной высоте от пола.;
УПТГ КЦ-2 сосульки свисающие с крыши.;
УПТГ тепловой узел на грязевике отсутствует манометр.;
УПТИГ ДКС 1 очередь, образование наледи на выступающей части крыши;
УПТИГ КЦ-1, оперативное обозначение АВВ (авварийнго вытяжная ветиляция) по месту не соответствует на мнемосхеме Щита ДКС.;
УПТИГ КЦ-1: трещины на шланге огнетушителя.;
УПТиГ. Свисающие с крыши сосульки.;
УПТиПГ, посторонние предметы под лестницей;
УПТ-при работе СН1/3 заградительный кожух вала ослаб( задевает);
УРДиМ АР-401-1 не насено ЛКП на флацевые пары и штурвалы ЗРА,отсутсвует обозначение откр.-закр.;
"УРДиМ К401-1 отсутствует ЛКП на фланцевых соединениях трубопроводов и штурвалах ЗРА, отсутствует обозначение ""ОТКР.-ЗАКР.""";
"УРДиМ К401-2 отсутствует ЛКП на фланцевых соединениях трубопроводов и штурвалах ЗРА, отсутствует обозначение ""откр.-закр.""";
"УРДиМ нарушено ЛКП на ""колпаках"" теплообменника Т-401.";
УРДиМ не закреплены хомуты на технологических трубопроводах К401-1.;
УРДиМ не насено лако-красочное покрытие на вновь смонтированных трубопроводах (В-401).;
УРДиМ не насено лакокрасочное покрытие на смонтированных трубопроводах Т-401.;
УРДиМ обвалилась цементная стяжка стены в районе АР-303-2.;
УРДиМ обвязка фильтров Ф-401/1,2 ЗРА не окрашены штурвалы,фланцевые пары,отсутствует обозначение направления вращения.;
УРДиМ отсутствует номер заглушки на линии технического воздуха.;
УРДиМ отсутствует лако-красочное покрытие на смонтированных трубопроводах обвязки Ф401-1,2.;
"УРДиМ отсутствует ЛКП на фланцевых парах и штурвалах ЗРА,отсутствует обозначение ""откр.-закр."" - АР-401-2.";
УРДиМ постороние предметы на площадках обслуживания К 401-2.;
УРДиМ посторонние предметы в проходе площадки обслуживания Т-401.;
УРДиМ посторонние предметы на площадках обслуживания И-401.;
УРДиМ посторонние предметы на площадках обслуживания И401-1,2 (верх).;
УРДиМ посторонние предметы на площадке обслуживания Е-412.;
УРДиМ посторонние предметы на площадке обслуживания К401-1.;
УРДиМ посторонние предметы на площадке обслуживания Т -401.;
УРДиМ посторонние предметы на площадке обслуживания Ф401.;
УРДиМ ржавчина на участках технологических трубопроводах в местах замера толщенометрии Р-401, В-401.;
УРДиМ свищ на трубопроводе промстоков , всас группы насосов Н-403.;
УРДиМ, возле Н-308/2 посторонние предметы (ветошь,слесарный инструмент.;
